category,rating,label,text,validity
Kindle_Store_5,5,OR,"Ok, so I really liked Now and Then...but I LOVED Now and Again! I actually despised Layla in Emma & Cole's story. I have found that I actually really liked her in her own. Ben was perfect for her & they complimented each other so well! Awesome read! Can't wait to get my hands on Now and Forever! Keep up the great work, Brenda!",0
Kindle_Store_5,5,CG,"This book was a short, sweet, and very enjoyable read.  I enjoyed the characters and the story.  I can't wait to read the next book in the series.I enjoyed this book.  It was good, but it had some issues with the story.  The first one was a bit predictable, the",1
Kindle_Store_5,4,CG,"While it's not the sort of book you want to put down, it's a well written one.

I had a lot of fun with this book and I'm sure it will be worth the read. It's a quick read that can be read as a stand alone.

I received a copy of this",1
Kindle_Store_5,4,CG,"I read this in a few days and thought it was good enough. I really enjoyed this book.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book.This was an excellent read. The characters were strong, likable, and",1
Kindle_Store_5,5,CG,"This box set is to die for, and the third book in the series is the first one.

I had a lot of fun with this box set, and it is a great addition to my collection.

I am looking forward to reading the rest of the series.

ARC provided by the author in",1
Kindle_Store_5,5,CG,Such a great read. So glad I read it.Very good book. I enjoyed the whole series.I read this book in one sitting.  The characters were great.  I enjoyed the story.  It was a good read.I absolutely loved this book. I was given this book by a friend in exchange for,1
Kindle_Store_5,2,CG,"Lynda Chance excels in writing a story that is very believable.

The story starts out with a young girl named Grace, who is a school teacher, who has a great imagination and is taking a course in science. She is a bit of a mystery and is still trying to figure out what is going on with",1
Kindle_Store_5,5,CG,"Here we are again with the second part of the series.

The story starts with the hero (as we know him) returning to the small town of Bear Lake after his wife's death.  He is in the process of applying for a job with the local bakery.  He is a man who has lost his",1
Kindle_Store_5,5,CG,"I liked this continuing episode of the series. It was a quick read that kept me interested throughout.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book.This was an excellent read. The characters were strong, likable, and",1
Kindle_Store_5,5,CG,"Set in the fictional town of Willow, the town is filled with people who have suffered through horrible tragedies. The town is also filled with people who have had to leave their homes and leave the family behind. The town's residents are also placed in special jobs to help them get back to their homes.",1
Kindle_Store_5,4,CG,I thought this was a good book and the writing was good.  There were a few typos and mistakes but the story kept going.  The characters were great.  I enjoyed this book.  It is a good read.I absolutely loved this book! I was given this book by a friend in exchange for an,1
Kindle_Store_5,5,CG,Rachel Stevenson was desperate. Her life has been shattered and her sister is dead. The only person she can trust is her mother. When she wakes up she finds out she is pregnant and has been with a man for two years. She has been thinking about going to see her mother and her sister and she finds out that she,1
Kindle_Store_5,5,CG,"I decided to read this book because I thought it was a great book for a beginner to start.

I had a lot of fun with the characters and the story line.

The author had me laughing out loud and thinking about the characters.

The characters were fun and the story flowed smoothly.

",1
Kindle_Store_5,5,CG,"Although the book started a little slow, the story progressed quickly enough to make me think about the past.  I had a lot of fun with the characters and the plot.  This is a good book to read in a few days.I read the first book in the series and loved it.  I was hoping the",1
Kindle_Store_5,5,CG,"Excellent series!!  I couldn't put it down!!  I loved it!!  I would recommend it to anyone who loves a good mystery, suspense and love the characters!!This is a great book. It is well written and the characters are well developed. This book is a great series for young and old.",1
Kindle_Store_5,4,OR,"Temporarily home in Wyoming for different reasons, videographer Hutch meets horse trainer Trina and things heat up with these two childhood friends.

Short, sweet and tightly written, ""Already Home"" is a fast read that you can actually finish it during your lunch. And though this is classified as Blaze, the sex scenes  are tame, hence if someone is reading it behind you, it is okay.",0
Kindle_Store_5,3,OR,"I enjoyed the story ok but I was disappointed in how short it was, how it ended and how I never really understood the guys with the guns.  This is the first book I have read by Susan that I was not thrilled to read.  I will not buy the next 2 in this series.  I felt overcharged for so little .",0
Kindle_Store_5,5,OR,"I enjoy reading a historical novel occasionally and this one did not disappoint. The story was mainly about Agatha and Wyatt, but also followed characters from the first book of this series. I enjoy reading series where each book can be a stand alone novel, but continues the stories of characters in the series.  I'm looking forward to reading more books in this series.",0
Kindle_Store_5,5,OR,This is a book I couldn't put down. It was peopled with children going through and living unimaginable lives. The hearts of some are unimaginably evil. These men who sold these little boys to perverted grown men. I started reading and read all night. I could not imagine such evil exists but it does. This is one of the best books I have ever read.,0
Kindle_Store_5,4,OR,I felt this was a well written story with good grammar and structure. Riley started out as a typical woman who worried too much about what others would think. As the story progresses you see her coming into her own. Jensen was as a typical bad boy in the military. For a short story the author did great giving both characters a nice back story.,0
Kindle_Store_5,5,OR,"This is a steamy story of two people who have a working relationship without complete communication.  They are boss, Mr. Pettifor and assistant, Ms. Darcy. They share a sexual relationship that is hot and obviously satisfying to both.  Unfortunately, since they do not talk, misunderstandings lead to rash decisions. This was a quick but satisfying read!  I'm a big fan of HEA!",0
Kindle_Store_5,3,OR,"Watch out for the quiet shy types!  This ditty is about what's least expected and she's ready to shake up the town with her
""skill(s)"".  Fun I'm sure for some people, I'm not into the woman dominatrix thing but very tantalizing even to me.  It peaked my interest enough to finish it.  You should really check it out, it is very ""unique"".",0
Kindle_Store_5,5,OR,"There is alot to say about this part of story...first part let's just say Kitty Kat got her just deserts....All I can say about the conclusion was YAY
I love the last line that's my living with every day what marriage is perfect you have good and bad time though out your life's....oh nothing is perfect....
Thank you for a wonderful story of That Man !!!! ",0
Kindle_Store_5,4,OR,I love the Sole Regret series and all the band members so I couldn't possibly pick a favorite but Gabe and Melanie definitely top my list. I loved the fact that this book took them away from the tour and we were able to get a bit of real life mixed in. I love these two together and am looking forward to their third book.,0
Kindle_Store_5,5,OR,"I never get tired of reading anything about Sophie and Lucien. This home for the holidays story and we travel home to Norway for this little nugget, does does not disappoint. Lucien is up to his usual dirty antics, and as delicious as ever. Sophie understands and goes along, the result is a fast paced, easy fun, very sexy read with a touch of sentimentality.",0
Kindle_Store_5,4,OR,"this game was enjoyable and it worked well

im glad that i orderd this because i used it when i was bored but i would not have bought it if it was any amount of money because it was not that good

that is what i thought of the game ""HAMSTER HABITAT""
and why i think that u should get it aslong as the price dosent go up",0
Kindle_Store_5,5,OR,"Oh my. Where to begin. Loved it. The book made me know my friend a bit better. I related to the Cerritos, so easily. Love the way they interact. The. Body language. The way to people can know, just by looking that something is off. Must read. The way she finds her footing in life is amazing. Nat I think I have a Cruz ",0
Kindle_Store_5,5,OR,"LOVED this FAMILY!! This series is still one of my favorites by Xavier Neal..wait I love all her books..

This series will send you on an emotional roller coaster of feelings..

You will love their trust, love of family, faith, and attitude(yes I said attitude). Each guy in this series will capture your heart but hold on tight as this race for life is about to start..",0
Kindle_Store_5,3,OR,"I liked this story, not exactly sure why this one took me so much longer to read than the other Sapphire Falls books. It took me almost a month to read. Maybe it's because Lauren was trying so hard not to like a town I loved? All in all the book was good, I still can't get over how long it took me to read.",0
Kindle_Store_5,5,CG,This book is very suspenseful.  I love the way it is written.  The characters are well developed.  The story is well written.  The characters are well developed.  The story is well written.  The ending is a bit predictable.  This is a very short story.  I found it a bit,1
Kindle_Store_5,4,CG,"This book is for sailboat readers and the reader must read it.

The author has done a great job of describing the sea.  The descriptions are clear and easy to understand.  The author does not leave the reader hanging on the last page.  I recommend this book.I was looking forward to reading the book",1
Kindle_Store_5,4,CG,"A humerous sci fi, with some interesting characters and a bit of a twist that makes the whole thing interesting.  Great job!I liked this book but the writing was a bit slow. The story was a little rushed. The characters were very predictable.I really enjoyed this book. The first book was a great read.",1
Kindle_Store_5,3,CG,I have loved this series.  I love the characters and the history.  I would recommend this series.  Great job!I liked this book but the writing was a bit slow. The story was a little rushed.  I would have liked to see more of the characters in the book.  I could have read the,1
Kindle_Store_5,5,CG,"Returning home from school abroad, she meets an interesting man. Dylan is a one time billionaire who has had a lot of money since his marriage ended. He is very attracted to Sophie and is willing to spend it on her. He wants her to see him as a person with no strings attached.",1
Kindle_Store_5,5,CG,"Percy has been hood winked into an island with a mysterious man who has been pursuing her since he was a child.  The island is haunted by ghosts, mysterious animals, and monsters.  She discovers that her father has been a drug dealer and wants her to stay away from him.  She is sent to a haunted",1
Kindle_Store_5,5,CG,"If you like a good, steamy story, you will enjoy this one. I was given an ARC in exchange for an honest review.  The author is a wonderful writer and I look forward to reading more of her work.I enjoyed this story. I liked the characters and the storyline. I found myself with a feeling of",1
Kindle_Store_5,5,CG,My grandkids are going through some tough times.  I know it's important for the kids to learn how to be the best they can be and then have a future.  I can't wait to see what happens in the next book.This was a very good story. The characters were well developed. I liked the way,1
Kindle_Store_5,3,CG,"There are two stories in this book, the first is the story of how a guy named Charlie came to be in the world. The second story is the story of how a man named Felix came to be in the world. Both stories are about the lives and deaths of two people who were forced to work as a team to save",1
Kindle_Store_5,5,CG,Sometimes situations in our lives are not always the best. I will admit that I have been tempted to give this book a try but I think that is the only reason I gave it 5 stars. It is still a good book and a good one. I really enjoyed this book. The characters were strong and likable.,1
Kindle_Store_5,5,CG,"This was  a sweet, sweet, sweet, sweet story about love, loss, and how we can move on. The love story was  filled with passion, courage, and love.

The characters are well written and the story is well written.  I enjoyed the storyline and the characters.  I look forward to",1
Kindle_Store_5,5,CG,"Another must read! Once again, an amazing story about love, forgiveness and forgiveness. I can't wait for the next book in the series.  The characters are great and the story is well written. I look forward to reading more from this author.This was an excellent read. The characters were strong, likable, and",1
Kindle_Store_5,5,CG,"This may be the first time I've ever read a book by this author, I was just blown away by the way the story flowed.  The characters were so well developed and kept me turning the pages in the story.  I was hooked from the start and I was blown away with the story.  I love the way",1
Kindle_Store_5,5,OR,"This book was a refreshing change for me.  For once, to find a book like this, in THIS particular genre that is intelligently written, uses words that even I, a total vocabulary nazi had to look up was wonderful!  I couldn't put this book down and loved every minute of it. Looking forward to reading more from this author.  Consider me a fan!",0
Kindle_Store_5,4,OR,"Okay.  I am looking to escape present reality when I read a romance novel so I appreciate this author's candid forward note.  He writes well.  Not my cup of tea at the moment, but I will buy this author's works again. I will be sure to heed his advisories from now on though to make sure my mood is right for the genre.",0
Kindle_Store_5,5,OR,"2 people finding their way back to each otherand they are married. On the surface i have nothing in common with the characters, but Sienna is such an amazing storyteller i was instantly sucked into the book and fighting for this couple. I have seen firsthand the struggles of married life, and Sienna nails it with this book. Read ityou won't regret it! Another homerun Sienna!!",0
Kindle_Store_5,3,OR,It was ok. Ques was doing way too much.  I mean way too much. Ebony should forgive Keishs but she should not let that girl back in her life on no type of level. So I'm going to need grandma Loretta (my grandma is named Loretta :)) to back off. Then I need to know why she ain't tell Edrise immediately about Ques. So irritating.,0
Kindle_Store_5,5,OR,"Sweet, beautifully written and evocative story of teen girl going on her first date in October. Salcedo uses gorgeous images and poignant moments in her writing, and this was definitely true here as she wove together young love, death, fear, and hope, with a nod to some horror movies along the way. A great short story to read before bed, especially at this time of year.",0
Kindle_Store_5,5,OR,"I can't believe I have to wait for the next installment  I really enjoyed this second installment as much as I did the first one. Good character development and believable and well paced plot and story line.  Unlike much of the prepper fiction I read, this author distinguishes himself with proper grammar and tense usage and good vocabulary usage. Can't wait for volume 3!",0
Kindle_Store_5,4,OR,"I read the audio edition and the performance by Valerie Gilbert really added good things to the tale.
The historical tale has some good research into social and religious customs of the day, and terrors of the known and unknown that we are not burdened with today.  It is a romance with suspense and the only complaint that I have is that it is too short.",0
Kindle_Store_5,5,OR,"This review is for all four books out so far.  Each one is short and reads like a single book broken into parts. However it's worth giving the series a try because it's awesome. The MC is a great antihero, selfish, sarcastic and funny. The characters are such that this is the most ""real"" feeling fantasy series I've read. Great world building and character development.",0
Kindle_Store_5,5,OR,Absolutely amazing!! This book is my favorite read of 2015! S Moose did an amazing job of pulling you in and once I started I could not put this book down.  Treston and Zara brought out all kinds of emotions from wanting to hug them to wanting to strangle them.  I highly recommend this book and would give it 10 stars if I could!!!,0
Kindle_Store_5,5,OR,This was a great story and a fitting end to the Dark Riders. Lilly and Asher are a beautiful couple and they made this story complete. I wish that I could read more about the Dark Riders and Asher and Lilly in future books but it seems that this series has come to an end. Great job Elsa Day on yet another satisfying and gripping tale,0
Kindle_Store_5,2,OR,"I got tired of waiting for something of substance to occur in this novel. The authors dumbed down writing style was way too trashy for me, so I gave up after 35 percent .I kept hoping that something resembling an interesting plot might develop but I felt like I was reading a bad soap opera, maybe there are people who like this style, just not me.",0
Kindle_Store_5,5,OR,"I discovered The MacLomain Series through the Next Generation. I love the story line, the characters and just about everything. So--now I am reading the early years which I suggest you do first. Again, I love the characters and can't wait to read every story Sky has to offer. Thank you so much for sharing your talent and giving us so much joy reading your stories.",0
Kindle_Store_5,5,OR,"What a great title for a book. I heard the title, saw the cover, and knew I needed to read it. The story is about a ""curvy"" girl that wants a hero. She wants the man of her dreams, Ron Mitchum, but finds out you can't judge a man by his looks. The next guy isn't right either. Or the next guy. A very fun read.",0
Kindle_Store_5,5,CG,"From the beginning of this book, I thought the author was a bit of a throwback to the era of the 1940s. But as the story progressed, the author changed it and made it a little more realistic.

I liked the characters. I liked the way they handled the situation. I liked how the heroine was able",1
Kindle_Store_5,5,CG,Oh my God this book was an amazing read.  I will definitely be reading the next one.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I look forward to reading the rest of the series.The author does a great job with the descriptions of the most common,1
Kindle_Store_5,5,CG,"Loved this book. This is a sweet, sweet, romantic romance.  There is a strong female lead and an interesting plot.  The characters are well developed and the story is very moving.  The author does a great job of making this a very entertaining and engaging story.

I received a free copy of this book",1
Kindle_Store_5,5,CG,"This story is great, not what I expected. It is a quick read that will keep you wanting to read more.  The characters are well developed and the story is well developed.I enjoyed this book.  It was good, but it had some issues with the story.  The first one was a bit predictable, the second",1
Kindle_Store_5,4,CG,This is my first book by this author and I hope I will continue to read the other books.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would like to read more from this author.It was a good book and a good read. I will read more,1
Kindle_Store_5,5,CG,"Hooked from the start, the book has you wondering what is going to happen next. I was given an ARC in exchange for an honest review.  The author is a wonderful writer and I look forward to reading more of her work.I enjoyed this story. I liked the characters and the storyline. I found myself with a feeling",1
Kindle_Store_5,5,CG,"This is truly a story of love and loss and how we all deal with it. This is an emotional story about the pain and pain of the past, the loss of love and the strength of our hearts. I was gifted an ARC copy of this book in exchange for an honest review.",1
Kindle_Store_5,5,CG,"Review from a 7 (almost) stars

Winsome, sexy, sexy, strong, and self-effacing... I liked this book. The writing was good, the characters were believable, and the story was good.  The ending was sweet and sweet.  The writing was great.  I liked the characters and",1
Kindle_Store_5,3,CG,"Not bad. Few typos, but not a whole lot.

""The only reason I gave you the other two stars is because I liked your writing.""

I'm a fan of this author and I look forward to reading more of her work.This was an excellent read. The characters were well developed and the story",1
Kindle_Store_5,5,CG,I am glad that I read this book. It is a great book for a beginner to start. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book. I really enjoyed this book. The first book was a great read.,1
Kindle_Store_5,5,CG,I read this book 2nd time. The characters were just too real. There were too many typos. There was a lot of sexual tension and then the sex was soooooooo much that it was like watching a movie. I would read it again. This is my first book from this author. I will continue to read it,1
Kindle_Store_5,5,CG,Broken is an understatement of time. The story is filled with twists and turns that keep you wanting to read more.  The characters are believable and the story is fast paced.  This is a must read.  Highly recommend it.I absolutely loved this book! I was given this book by a friend in exchange for an honest,1
Kindle_Store_5,5,CG,Cute story.  Now I know what I want to do next.  This is a must read.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I look forward to reading more from this author.A wonderful series! I love a book that starts with the,1
Kindle_Store_5,2,OR,"So far, I have picked this up and put it down four times. Each time I picked it up, I had forgotten what I was reading. Just got to 24 percent of the way through, and this jarring inconsistency did it for me.  Chris tells the Secretary she doesn't drink, but several pages later, she's having a beer. Not sure if I can finish the book.",0
Kindle_Store_5,5,OR,"I read the first one on sunday and I thought , I have to read the next one so I bought the next twoand finished the 2nd one Im not sure if this one was better than the first but it was really good in this one benjamin goes to his parents new new house and meets four friends who help him learn more for the war",0
Kindle_Store_5,5,OR,I received this book for an honest review. This is Nicholas's story & the 6th in the immortals series. You can read this alone but its much more enjoyable if you read the others first. I enjoyed seeing a different side of Nicholas. Kitara is a nice addition to the series. Once again the Saints are causing problems for the clan. I cant wait to read more.,0
Kindle_Store_5,5,OR,"This book hit home for me because my family were firefighters.  It was so interesting because with me being a dispatcher at one time it really hit home.  It was so interesting because it always covered one dispatcher and one firefighter and their one on one relationship.  Anyone who enjoys a love, humor and family all rolled into one I would highly recommend this.",0
Kindle_Store_5,4,OR,"ARC received for review

Oh yeah, another great Cold Fury book. Ryker was amazing and so wonderful not only with his daughters but with Gray. I was expecting her to be a little harder and was pleasantly surprised that she was not. I loved seeing all the old crew hanging out together. I loved all of Zack's attempts at proposing. I can't wait to see who's up next.",0
Kindle_Store_5,5,OR,"Once again Nathan McBride takes on the mission....all the while with the internal conflict of his past demons created by his career. The loyalty of his partner Harvey illustrates the brotherhood bond between the men. This is a continuation of the series of Nathan McBride, ending in a way unexpected. Just as excellent of a read as all those before. Descriptive, page turning, unable to put down.",0
Kindle_Store_5,5,OR,"I love historical romance with strong heroes and heroines. I also love to watch what happens to them when love enters the picture. S. G. Rogers did an awesome job with Larken and Brandon. The conflict was there right away but the attraction was paced. The plot twists near the end were genius! At the end, the author mentioned a sequel. I can't wait to read it.",0
Kindle_Store_5,5,OR,"I read the first 5 books in this series a long time ago and totally missed this one coming out!  It was a cute, short read with a love story that spanned the Atlantic.  Loved the relationship that grew over email and texts which blossomed into a true connection that couldn't be ignored.  Loved how it ended up!  Love me some hockey hunks!",0
Kindle_Store_5,5,OR,"While some of this book was just a tad strange, it didn't upset me enough to stray from 5 stars. The whole 'starting from nothing' thing has been done flawlessly and it's completely believable. My only complaint is the idea that every female is required to be pregnant. If you want a great rock band on the rise romance, this one has all the bells and whistles.",0
Kindle_Store_5,4,OR,"I read this book on Unlimited & really enjoyed it. Although my preference is for paranormal, I occasionally read contemporary romance. The characters were good, if not particularly original. The plot also wasn't overly original, but it set up another book in the series well. This is easy to read romance, nothing too demanding. It has solid writing with good proofing. I will read the next one.",0
Kindle_Store_5,5,OR,This book was very good I loved how much Jayce and Layla loved each other but were too afraid to show it to one another.  The misunderstandings were quite funny as well.  Everyone but the two of them knew what was going on.  I just enjoy the innocence of this series and it reminds me of the great adventure of college life and friendships.,0
Kindle_Store_5,4,OR,"Usually these stories are purely love stories, but this one combined a little mystery with it which I really enjoyed. Zenina is great with picture words and I could completely see the two shifters enjoying each other in the meadow.  Usually shifter stories are so violent, but this series is lighthearted and pure enjoyment.  I hope they become longer and have even more involved plots.",0
Kindle_Store_5,5,OR,"No doubt about it - the MacLaren men are still as special as they were back in 1866.  I would really like to know if Heath is the grgrandson of Niall.  He reminds me of him.  Look forward to the next installment, ""Hard Landing"".  Also, ""Deadlier than the Rest"" book 5 in the MacLarens of Fire Mountain Series.
Love all of Shirleen Davies' books!!!!",0
Kindle_Store_5,4,CG,This is a great box set. The characters are well developed and the story is well told. The story is well written and the story is well written. The writing is great and the story is well told. It was a very enjoyable read. This is a good story. The characters are well developed. The story is well written.,1
Kindle_Store_5,1,CG,"Only read if you want a sweet, sweet, romantic read.  This is a must read.I read this book in the last few days and have enjoyed it. The characters are well written and well developed. I would highly recommend this book.This was an excellent read. The characters were strong, likable, and the story line",1
Kindle_Store_5,5,CG,I enjoyed Clara Kincaid's Navada series. The characters were well developed and kept my interest. I recommend this series.I had a lot of fun with this book. It was a very interesting read. It had a great story line and a good ending. This book is a great series for young people.I loved this book,1
Kindle_Store_5,5,CG,Picked up the 3rd book in the series.  I loved it.  I would recommend it.I read this book in the last few days and have enjoyed it.  I enjoyed the story and look forward to reading the next book.This was a very good story. The characters were well developed. I liked the way the,1
Kindle_Store_5,4,CG,"Really enjoyed this book and look forward to the next in the series.

Happy reading!Great story. Great characters. I liked how the characters were developed.This is a great book. It is a great story. I am looking forward to reading more of the characters in this book.I received this book from the author in exchange",1
Kindle_Store_5,5,CG,"Ms. Rasley's prose never fails to capture the essence of a story.  This is a strong, well-written book that is packed with both emotional and spiritual depth.  The reader will truly feel the connection between the characters.  The story is told in a way that gives you the feeling of a fast-paced read.",1
Kindle_Store_5,5,CG,"Wow, this was a fantastic book. The characters were well developed and the story flowed well. The writing is well done and the story moves smoothly. The characters are well developed and the story is well developed. The story line is well written and the characters are well developed. There is no cliffhanger. I was given a copy of",1
Kindle_Store_5,1,CG,"This review is not of a financial nature. It is a book that is a must read for anyone who loves a good romance.

I received a complimentary copy in exchange for an honest review.

This was a very short story. I thought it was a great short story. It was a great read. I did not feel",1
Kindle_Store_5,5,CG,"This is the first book in a series by the author I have read that I have been following.

I had a lot of fun with this book and I am definitely looking forward to reading the next one.

I received this book for free in exchange for an honest review.I was looking forward to reading the book, but",1
Kindle_Store_5,4,CG,So much angst and conflicting emotions. The characters are well developed and believable. The writing is solid. I read this book in the last few days and have enjoyed it. The characters are well written and well developed. The plot is strong and the characters are well developed. I would definitely recommend this book to anyone who enjoys the paranormal.,1
Kindle_Store_5,4,CG,"This was a great start to a new series and I was really enjoying this story. I just hope that the next one is better.What a fantastic story! This book is packed with action, romance and suspense. I love how the author keeps the reader guessing and still keeps you guessing until the very end.

I thoroughly enjoyed the",1
Kindle_Store_5,4,CG,"Storyline's simple and it centered around an island with a distinct history.  There were a few moments in the story where the story seemed to be told by the characters, but it was mostly about the family and their relationship.  I would have liked to see more of the characters in the book and a bit more background on the island",1
Kindle_Store_5,5,OR,"Annamae runs away on her wedding day and ends up barging in on an undercover cop who is in hiding, finding her Granny in an old folks  home and learning more about her Mom, Step dad and 'out of the picture before she was born' dad.  Oh did I forget to mention her family's life is documented on TV every day?  interesting and fun read.",0
Kindle_Store_5,2,OR,"I actually liked this ""book"" , and the first. But, I will pass on the rest of the "" series "" .
""Book"" one being free , and ""book"" two being a dollar kind of made up for the lack of story.
I do not enjoy books I can read in less than two hours.  Lazy author!!
No way I would pay over a dollar for those little snippets. Shame.",0
Kindle_Store_5,4,OR,This book was different I was not expecting it to be about an author who has a stalker.  The stalker was very cruel and just a bad person. A killer as well. It was ok of a book for me the ending was good but I was not drawn into this story as much as I wanted to be.  I just I was hoping for more.,0
Kindle_Store_5,5,OR,"I love Howey's work!  Sometimes it makes me incredibly happy about being human while at other times, his words make me fell ashamed of humanity itself. This short story leaves me feeling so very sad ... for what a human can do to the helpless.  Was that machine going to stay helpless? Definitely not but it was never given the chance to live and learn. Sad.",0
Kindle_Store_5,4,OR,"This book moves quickly so if you're one of those readers that jumps around in the book I don't recommend it for this book or you will end up confused. The end was a tear jerker but I loved how even though it had the deep and sad moments it ended on a good note. This was my first book by this author. Very well done, Mr. Nichols.",0
Kindle_Store_5,3,OR,"While I thought the likelihood of two people quickly falling for each other after 14 years of never seeing each other and not having any contact with each other prior to their marriage of convenience infinitely small, I somehow still enjoyed this. The setting was peaceful, the lead characters were likeable, and the children were adorable. A fluffy, angst-free escape if you don't think hard about the plot.",0
Kindle_Store_5,3,OR,3rd book in the series 2nd in the Rick/Jordan saga. Rick is still an incredibly manipulative Jerk and his friends as well as Jordy continue to give him a pass. I feel that Jordy is too much of an enabler and allows Rick to manipulate him.there is a bit of growth at the very end of this part of the story. Hope to see more in the next.,0
Kindle_Store_5,5,OR,"Such a fantastic story! Accidental Alpha is the third book in Laurel's A is for Alpha Male series and I completely adored it! It was such a fun, quirky yet emotional read. Allison is back from her road trip with Hayley and learns some not so great new. I completely adored Wade too. He's so funny. I highly recommend and can't wait for the next in the series.",0
Kindle_Store_5,5,OR,"When Mei-Li starts dream sharing with Six, she doesn't realize the emotional ups and downs they will have to endure if he comes to Earth to Claim her. Even Six is unaware that he and Mei-Li are being used as pawns by unknown forces. This is another fabulous book in the Kindred series that is filled with emotions, suspense and sexy love scenes.",0
Kindle_Store_5,4,OR,"The style of writing reminded me of John Le Carre in its intensity and darkness. The plot was intricate and each phase was very detailed.  Not a page turner in the normal sense of the word but a gripping tale nevertheless, that left me  with mixed feelings about the fictional scenario at the end. Yes I like a book that makes me think and this did",0
Kindle_Store_5,5,OR,"I'm an Oprah junkie, so I absolutely loved this. Her whole background is so tragic. I knew quite a bit about her before reading this, but I definitely learned more details. I had no idea she had a brother that died and that was a very sad story. The last chapter on life lessons from Oprah is worth keeping somewhere for inspiration. Great intro read into Oprah world.",0
Kindle_Store_5,1,OR,"Thus novel was centered around a four year old. There was no romance between the main characters. They never even reconciled, never went on a date but suddenly Jim says that he was falling in love with her. this could never have never happened when they never spent any time together. Seriously I couldn't believe what I was reading and to add insult to injury there's another book about their wedding.",0
Kindle_Store_5,5,CG,I really enjoy this series!!!  I love the characters and the history.  I would recommend this series to anyone.  The author is a great writer!I love this book.  The story line is great.  The characters are well developed.  This is a great series for young and old.  I look forward to reading more,1
Kindle_Store_5,5,CG,The Vegan Family Cookbook is a great book to start a new family. This book is a great starting point for anyone who is new to cooking and is looking for a new way to get started. It is a great starting point for anyone who is new to cooking and is looking for a new way to get started. I highly recommend this book,1
Kindle_Store_5,5,CG,"Man. What. An. Ending. Having read the whole series, I was left wanting more. I was sad to find out that the story ended, but I am happy to say that it did. The story was well written and kept me engaged throughout. I would recommend it to anyone.

I received a free copy of this book",1
Kindle_Store_5,5,CG,"It's over a year since the last book in the series was released. This is the first book in the series and the first book in a series by the author, so it should be easy to follow. It's a quick read that can be read as a stand-alone. It was a great read.",1
Kindle_Store_5,5,CG,"Many times after a strong woman has the courage to try something new and make a difference, she is challenged by the woman she loves, and by the man she loves.

I enjoyed this book. It is a good read, and one I would recommend to anyone.

I received a free copy of this book from NetGalley",1
Kindle_Store_5,5,CG,What a sweet and gentle story. The characters were well developed and kept my interest. I recommend this book.I had a lot of fun with this book.  It was very interesting to see what was happening with the police and what was happening with the people who were helping them.  I was especially interested in the the fact that the cops,1
Kindle_Store_5,5,CG,"This series is a lot better than the first one. I really enjoyed this story. I just wanted to read more about the people, places and people that we met in the first book. I was sad when I finished this book, but it was a very good story.

I received a free copy of this book from the author in",1
Kindle_Store_5,4,CG,"I really liked this story.  I liked the characters.  The plot was well thought out and the story flowed.  The characters were believable and the story was a fun read.I enjoyed this book.  It was good, but it had some issues with the setting.  The first one was a little predictable, but it was a",1
Kindle_Store_5,3,CG,"3 1/2 Stars - Owyn (Cora)

I really enjoyed this story. It kept me guessing from the very beginning. The characters were well developed and the plot was very interesting. I was given this book in exchange for an honest review.This was an excellent read. The characters were strong, likable, and the",1
Kindle_Store_5,5,CG,"Loved, loved, loved it! By the end, the two of them will have to work hard to find their way back together. The love story is emotional and the characters are so great. This is a must read for all romance lovers out there.This was a very good story. The characters were well developed. I liked the way",1
Kindle_Store_5,5,CG,"It is strange that we find a book with a third person perspective on how the characters are feeling.

I had a lot of fun with this book. It was a very interesting read. It had a great story line and a good ending.I really enjoyed this book. The characters were strong and likable. I found it difficult to",1
Kindle_Store_5,5,CG,I was given an advanced copy of this book in exchange for an honest review. I was not compensated for my review.This book is a good start to a new series.  This is a good book to start out with.  The characters are well developed and the storyline is full of action.  I liked the characters and the storyline.,1
Kindle_Store_5,5,CG,"Jade, Aidan, Orrick, and Sten, an island with a distinct history. There is a strong connection to the two main characters, but there is also some conflict and tension. I enjoyed this book and look forward to reading more from this author. This is a good story. The characters are well developed.",1
Kindle_Store_5,5,OR,I fell in love with this series!! I loved how Lash grew as a character and a person throughout the series. Naomi was a great character and I couldn't help but sympathize with her. All of the characters in this series had great qualities. I have to warn you that I did cry a few times in the series. I can't wait to read Golden Angel next in 2015!!!,0
Kindle_Store_5,5,OR,This is a well written story The plot grabs you and keeps you turning the pages The heroine will take you with her as she journeys throw becoming the Hero's little girl The Hero knows he needs to protect her even if it is from herself but can the heroine accept that help can she admit she likes it and needs it Check out the book to find out,0
Kindle_Store_5,2,OR,"The female character was portrayed as stupid and thoughtless as she idiotically ignored all advice and caution in the face of danger taking all others with her.  No realistic woman would act so foolish.  Therefore, the author kept inventing unreal problems and solutions. The author should have kept the female real with real problems and not dragged out solutions.  I would not read this author again.",0
