category,rating,label,text,validity
Tools_and_Home_Improvement_5,1,OR,"Manufacturer will not honor their warranty.  My thermostat gave out in less than a month, and they won't do anything about it.  I sure wish I had bought it on Amazon instead of the HVAC thief that sold it to me.",0
Tools_and_Home_Improvement_5,4,OR,"I have a mix feelings about this product. It;s heavy as a shower head but, just the part that goes with the filter (the filter is heavy). The other part is ok. I like the different types of spray. The material is durable",0
Tools_and_Home_Improvement_5,5,OR,"Glad I bought it, perfect for around the house, would not use it on a construction site though, as it is a little light weight. But it all works fine. Drill has nice feel to it and saw plows thru wood with ease,",0
Tools_and_Home_Improvement_5,5,OR,"My absolute favorite thing about my new house. I have these installed in multiple rooms and I really love that I can control them on a timer or create a ""scene"".  Very convenient and really easy to install, I'd highly recommend these.",0
Tools_and_Home_Improvement_5,4,OR,Exact replacement for OEM which only lasted 6 years before the plastic bits broke making it useless.  For the price of Toto toilets they should last life of the toilet!  Deducted one star for price and questionable life for this part.,0
Tools_and_Home_Improvement_5,1,OR,This didn't seem to work for what I needed it to clean. I am trying to get out set on hard water stains and yellowing from marble. This product didn't seem to help. I think I'm going to have to call a professional.,0
Tools_and_Home_Improvement_5,5,OR,"Very powerful belt sander. I got it specifically to work on floors, but have used it also to make furniture. It tracks well and doesn't bog down. The dust collector does a pretty good job, but you might consider attaching a vacuum hose.",0
Tools_and_Home_Improvement_5,5,OR,We love this new lock on our door. You can program many different codes so everyone can have their own code so they don't forget it. We love the keyless entry instead of waiting on someone with the keys to open the door.,0
Tools_and_Home_Improvement_5,5,OR,60/40 Rosin Core solder is getting harder and harder to find. All I see is mostly that lead free crap which is harder to solder. I don't like it.  I'll stick with good old tried and true 60/40. Simply works the best.,0
Tools_and_Home_Improvement_5,5,OR,"Very nice set to have, had the set on a fender doing my job and had quite a few other mechanics throughout the day asking me where I got the set, plus saved almost $300 from not getting it off the Mac truck!",0
Tools_and_Home_Improvement_5,4,OR,"I'm changing my review from 2 to 4 because in retrospect I like it a lot but you will have to add weight to keep it from sliding around.
The reason I like it is because it's low profile and accessible from all sides.",0
Tools_and_Home_Improvement_5,4,CG,Color was quite faded compared to the original.  The two saws that I got were pretty good quality and the blades are nice.  The blade is a bit larger than I expected but it's well worth the price,1
Tools_and_Home_Improvement_5,5,CG,"Great tool especially when a tool has the right tools.works great.Nice little light.  Works as advertised.  The plastic parts are very sturdy, and the cover is very sturdy.  The bulb is very bright",1
Tools_and_Home_Improvement_5,4,CG,"Works great, tiny package, easy to assemble, and very comfortable.

The only reason I gave it 4 stars is that the plastic parts are very hard to install, so you have to use a bit of tape",1
Tools_and_Home_Improvement_5,5,CG,"Very sturdy. Easily fits in a standard pocket. Great value for the money. This is a pretty good light. It's bright, easy to use, and has a great light output.",1
Tools_and_Home_Improvement_5,4,CG,"Used this in a repurposed garage. The only problem is that it's not really a vacuum, but a pair of the same plastic ones.  The plastic plastic part of the vacuum is so thick that it's",1
Tools_and_Home_Improvement_5,5,CG,Purchased for a replacement battery.  Works well.  Not too hot or too cold.  Works great.  Great price.  Bought 2 to replace the batteries.  They were pretty much identical. ,1
Tools_and_Home_Improvement_5,5,CG,"I had another brand before this one, and it worked perfectly.  This one is a bit different.  The blades are plastic, and the weight is plastic, so it is not quite as heavy as the original.",1
Tools_and_Home_Improvement_5,5,CG,"It is sensitive enough to find an easy way to turn it on or off. I have one in my bathroom.  The other is in the bathroom, and the first is in the shower.  I have one in",1
Tools_and_Home_Improvement_5,5,CG,"If you need a light that will be as bright as the one on my Makita, you can't go wrong with this.

Pros:
-Highly adjustable angle
-The light bulb is smaller than",1
Tools_and_Home_Improvement_5,4,CG,This serves the puropose of keeping an electrician out of trouble.  This is a great one.I bought this to replace the Schlage 32-60-8 bulb that I replaced with this one. ,1
Tools_and_Home_Improvement_5,4,CG,"Great tool with scant instructions. That being said, the tools are good. The only reason I gave it 4 stars is that the plastic parts are very loose, and the holes are very large.",1
Tools_and_Home_Improvement_5,5,CG,"This heat shield is bigger than a standard halogen bulb but it's also a very strong one.

I had to replace a bulb that was around 30 years old with this heat shield. It was still going strong",1
Tools_and_Home_Improvement_5,5,CG,Purchased for an elderly woman.  She had an ugly bulb that she wanted replaced.  I ordered the new bulb and the bulb fit perfectly.  The light output was excellent.  The bulb is a bulb,1
Tools_and_Home_Improvement_5,5,CG,"I haven't had it installed yet. The only thing I've noticed is that the yellow button has a slight yellowish tint to it, which is probably the result of the light sensor not being properly calibrated.",1
Tools_and_Home_Improvement_5,5,CG,Was looking for camping lights that will be useful to me for camping around my house.  This is a great solution.  I am using it in the back yard to take care of animals.  I have been using,1
Tools_and_Home_Improvement_5,5,OR,I only ordered this to fulfill my 25 dollar order. I actually use this thing a couple of times a week. I thought it was going to be junk. Has ratcheting function and spare tips that are included store in the handle. Nice product.,0
Tools_and_Home_Improvement_5,5,OR,I only use these to spread glue. I tried to use them for painting and staining and it was a mess. Lots of hair kept coming out and they don't spread very well. For the price you can't beat it though. Arrived on time.,0
Tools_and_Home_Improvement_5,1,OR,"This stuff is  the worst quality I ever had. I am a sider (construction worker), and it last about two hours , before it get holes..
 Similar gloves I get from Chinese store (for half price) last for 1 day.
Don't waste your money!!!!",0
Tools_and_Home_Improvement_5,4,OR,I was really just looking for something that would exactly fit what the builder had used on my home so I wouldn't have to drill new holes. This was pretty much a replica of what I had and fit perfectly. Seems to work great.,0
Tools_and_Home_Improvement_5,5,OR,"I've used the Weanas 12V LEDs for landscape lighting, so I was looking forward to using these 3W AC/DC 12V LED bulbs in other fixtures. They work well and give off comparable light to the 20W G4-base bulbs they replace. I'm happy with these.",0
Tools_and_Home_Improvement_5,5,OR,"Streamlight quality and very bright small light. Programming the different modes was quick and easy, though switching from low to bright take some getting use to. Not sure how long the batteries will last but I have an endless supply of them at work",0
Tools_and_Home_Improvement_5,5,OR,"We bought this for the porch light while we were out of town. It turns out that my son and daughter in law stayed at the house, so it wasn't needed, but we're using it anyway because it is so convenient. It works perfectly.",0
Tools_and_Home_Improvement_5,5,OR,Cool hand saw. Very well made and very sharp. The handles on this make it so easy to work. The hand saw comes in a nylon case for storage or to carry with you. I received this at a discounted price for my review.,0
Tools_and_Home_Improvement_5,5,OR,"Well-made level.  I don't know where it was manufactured, but it seems sturdily built.  Price line is good.  I gave it to my son for part of his birthday gift.  I'd buy another. . . and probably will. . .",0
Tools_and_Home_Improvement_5,5,OR,"This is a high quality clip but I have not used it much with my Leatherman Wave since it is a bit heavy to clip to your pocket. However, given the price, it is nice to have a clip handy should I need it.",0
Tools_and_Home_Improvement_5,5,OR,Great looking compact knife that gives you full access the the cutting power of the razor blade.  Slice through cardboard like a hot knife through butter.  Reverse the blade when the first side becomes dull and you are ready to go again.,0
Tools_and_Home_Improvement_5,1,OR,"I installed four of these bulbs in kitchen recess fixtures less than a year ago, and three of them have already gone dark.  These lights probably burned 5 hours a day on average.  Do the math, and do not buy these bulbs.",0
Tools_and_Home_Improvement_5,5,OR,"Put this on my Skill Circular Saw, huge difference from the old blade.  Cuts much cleaner and way faster.  Makes it easier to cut a straight line.  Over all great improvement and much cheaper than what I would have gotten locally.",0
Tools_and_Home_Improvement_5,4,OR,Nice solid machine.  The only negative is it's under powered.  Slows down when sanding large planks. Great for small piece sanding.  You just have to let the machine do the work and don't push to hard.  Great for the price.,0
Tools_and_Home_Improvement_5,5,OR,"I replaced the hardware on my bureau and what a change!!
It updated the look.  the items is not large, but a perfect size. The rubbed bronze makes the difference. The item came within days, at least 5 days prior to actually delivery date.",0
Tools_and_Home_Improvement_5,5,CG,"Great faucet, especially for the price. The only problem is that it comes with a small screw driver.

I had to replace the tool with a different one, so it is not that big of a deal",1
Tools_and_Home_Improvement_5,5,CG,"I buy Danish Oil by the pound and they are just too expensive.  So I bought one.  The packaging is pretty nice, but the packaging is not.  The packaging is nice, but it is not in good",1
Tools_and_Home_Improvement_5,5,CG,I have tried numerous putty saws and this one is the one I have. I have used it a lot and the blade is a solid and sharp blade. It cuts great and it is worth the price.,1
Tools_and_Home_Improvement_5,5,CG,I'm very pleased with this purchase. The quality and quality of the product is excellent. I'm very pleased with the purchase. I will be ordering more of these to replace the old ones that I have.,1
Tools_and_Home_Improvement_5,4,CG,well hope they never will.It's a very bright flashlight.  I have a large collection of other tools.  The only thing I can say is that it's a very bright light.  I have been using it,1
Tools_and_Home_Improvement_5,4,CG,"Product is made in China.  I have bought many other brands of knives for my home and they all have the same thing.  The knives are designed to be ""good"" and ""handy"" and they are in",1
Tools_and_Home_Improvement_5,2,CG,I had read the reviews and thought I would try these out.  These work well and look great.  I had to replace a couple of the light fixtures in the house.  The only thing I didn't like is,1
Tools_and_Home_Improvement_5,5,CG,"I replaced an earlier Kwikset that had the same problem. I did not need to replace the one.

I had to replace the one with the new one, so it is not that difficult.

",1
Tools_and_Home_Improvement_5,5,CG,Replacement Tap for the 627-20-Cord.  Not included.  This is a great replacement.I bought this to replace the Schlage 32-60-Cord.  This is a very well,1
Tools_and_Home_Improvement_5,1,CG,"If you are looking for a simple, lightweight, comfortable, and inexpensive light, this is the light for you.  The design is solid and the light is attractive.  I would definitely recommend this product to anyone. ",1
Tools_and_Home_Improvement_5,5,CG,"Very good high quality set. The only problem is that it comes with a small screw driver. If you want to use a tool that is as good as this set, it's worth it.",1
Tools_and_Home_Improvement_5,5,CG,"Easy install, looks nice on my desk and the finish is good.  I have a large desk and a small desk.  I am using this with the Toto E38 4-inch saw and it is very well",1
Tools_and_Home_Improvement_5,5,CG,"nice and small, yet rugged.  I love the finish.  The blade is a little hard to grip (as I had to use a clamp to get the blade to drop).  The edge is a little hard to",1
Tools_and_Home_Improvement_5,5,CG,Organize my uncluttered trunk neatly.  I love the look.  My husband likes it!Very nice.I bought this to replace the Schlage 32-60-8 bulb that I replaced with this one.,1
Tools_and_Home_Improvement_5,5,CG,"I was very pleased with this set and the finish. I will be purchasing more for my own.I bought this for a friend, who lives in the North Dakota area. She used it to make a painting of a tree",1
Tools_and_Home_Improvement_5,4,OR,Well made machete with a well designed holster. Holster is made so it will set at an angle on the belt for easy extraction. Blade is supper sharp and should be handled with care. I would recommend this item if you need a good machete.,0
Tools_and_Home_Improvement_5,1,OR,Only 3 out of 4 bulbs worked. I have been using them for 3 weeks now and they are all turning black. They look terrible if they are off. My first impression was good deal but not at all after 2 weeks it went downhill.,0
Tools_and_Home_Improvement_5,2,OR,"this does not fit on the Jet saw, we had to rig it up with dryer hose to be able to hook it up to the dry vac :((  it's not 4"" it's 3 3/4"" which doesn't fit over the piece on the saw",0
Tools_and_Home_Improvement_5,5,OR,Perfect. It gives just enough light and is light weigh but sturdy. I actually put this on the top of a tall secretary that sits in a dark corner of my living room and it really lights up the dark spot. I am very pleased.,0
Tools_and_Home_Improvement_5,5,OR,"Awesome little lantern - seems well built and very bright.  Time will tell, but for the price this is a great lantern.  I wish it had a handle on the top, but otherwise really like all the features. Enjoy.

Update: Just bought another one!",0
Tools_and_Home_Improvement_5,3,OR,"Light always stays on, wired it every which way possible.  Not sure if its supposed to, but I needed a 240volt switch to control a compressor located in a back room and wanted the light to only be on when the switch is on.",0
Tools_and_Home_Improvement_5,5,OR,"I an using them on an old Stinger shop vac to clean out my pellet stove (I know, I know you're not supposed to) and am not getting the dust all over the house.  The stove and ash is completely cold before I start.",0
Tools_and_Home_Improvement_5,5,OR,"Steel channel and brass tightening knob keep blade wiggle free and gives the plastic handle added weight. Handle shaped nicely for cutting. Unlike most snap blade knives, this one does not click at incremental stops. For heavy duty jobs, get one with the bigger blade",0
Tools_and_Home_Improvement_5,4,OR,"This is about the size of a deck of cards (bulky in my opinion), construction is OK.
For the money, find the VIPERTEK 17,000,000 Micro stun gun instead. Much smaller, bigger punch, fits into hands easier. I have both and like the 17MV one much better.",0
Tools_and_Home_Improvement_5,5,OR,"Exactly as advertised.  There isn't much that you can write about small lights, but these do burn very brightly, and flash through all the colors after warming up for a few seconds.  They were sent via USPS, and received in about three days.",0
Tools_and_Home_Improvement_5,2,OR,"Spray tube was missing from the can so I have to go to a bricks & mortar store now just to get it.

The cap on the can is notched to store the spray tube so someone screwed up and didn't include it in my shipment.

Ugh...",0
Tools_and_Home_Improvement_5,5,OR,"We had a lot of sanding to resurface a our deck, and I already had an older 5"" inch sander from Bosch.  The 6 inch, obviously removes more material but I also find it way more pleasant to use with the vibration dampening system.",0
Tools_and_Home_Improvement_5,5,OR,"These are awesome!  I had a curl on one corner of my large rug that was gone immediately after putting these on.  I used ruggies for a long time and they didn't work at all.  If you have any doubts, get these!",0
Tools_and_Home_Improvement_5,5,OR,"These splash blocks are a little lighter weight than I expected.  That being said, they are embossed like stone and a pleasing color so they are attractive as far as splash blocks go and satisfied the building inspector.  The price was right too.",0
Tools_and_Home_Improvement_5,5,OR,"Wow, what a great little flashlight that packs a punch.  This thing is way brighter than my LED flashlight with 4 LED's and I love the adjustable spotlight.  It puts out a nice big round spotlight depending how near or far you are.",0
Tools_and_Home_Improvement_5,4,CG,nice long handle but still works great.  It is a little heavy for my small hands and doesn't move at all.  The clamping mechanism is very tight so it is not necessary to use a little torque to clamp it,1
Tools_and_Home_Improvement_5,4,CG,would be 5 stars but it has the quality and quality of a lot of other products.  I highly recommend this item.Works great.  The light is a little brighter than it should be.  It is a good value,1
Tools_and_Home_Improvement_5,5,CG,"Very cool looking tool, quality and looks great.  I've used it for a couple of years now and it's very functional.  I also like the fact that the blade is adjustable so it's a little smaller than a",1
Tools_and_Home_Improvement_5,5,CG,The Bosch T234X Progressor wood saw has the same finish and is a nice solid piece of wood. The finish is not very smooth but it is solid and the blade is solid. The saw is very well made and,1
Tools_and_Home_Improvement_5,5,CG,"I've used this with the saw to cut 1/4"" holes in my 2x4 wood.

I had to replace a 2x4 that was not in the same position that it was in when I bought it",1
Tools_and_Home_Improvement_5,5,CG,This is 4X6 finishing size.  I love the finish.  The finish is just perfect.  The finish is not the best I have seen.  The finish is not great.  The finish is not great.,1
Tools_and_Home_Improvement_5,5,CG,Quality stainless steel. We live in an industrial area and these are a nice piece of equipment. The finish is fine and the strength of the steel is excellent. I would definitely recommend these to anyone.,1
Tools_and_Home_Improvement_5,5,CG,"This works so well and looks great, the only thing I didn't like is the angle of the light switch.  The angle of the light is the same as the angle of the motion sensor.  It's not a huge",1
Tools_and_Home_Improvement_5,5,CG,I have another Bosch laser saw and the Bosch is a better deal for the money.  The Bosch laser saw is the most accurate and sharp blade I have used.  The Bosch is a little smaller than the,1
Tools_and_Home_Improvement_5,5,CG,I bought this to carry around in my car and it works great.  It's been pretty stable since I bought it.  The only negative is the plastic part.  I used it to hold a couple of loose bolts in,1
Tools_and_Home_Improvement_5,5,CG,Good Quality door handles. Will definitely buy again.Wife says it's my favorite knife!  Works as advertised.  The blade is solid and sharp!  This is a very good knife.I had this on hand for,1
Tools_and_Home_Improvement_5,5,CG,".
Edit: This is my second time using the strobe. I will admit that I have been using the strobe for the past 3 months.  The light output is excellent.  The motion sensor is well built and",1
Tools_and_Home_Improvement_5,5,CG,Arrived super fast 4 days later. The shipping was quick and it was shipped in a timely manner. I bought this to replace the Schlage 32-60-8 bulb that I replaced with this one.,1
Tools_and_Home_Improvement_5,3,CG,Looks really nice! Pretty easy to install and the finish is good.  I just installed this one.I bought this to replace the old one that broke the plastic housing on a 4' deck. It was so easy to install,1
Tools_and_Home_Improvement_5,3,CG,the valve has broke after a year and half of using it). This is a great product. I bought this to replace the Schlage 32-60-8 bulb that I replaced with this one.,1
Tools_and_Home_Improvement_5,3,OR,Be careful and take it easy with this thing. I did three sinks and got all kinds of nasty stuff out. But on the fourth sink it got completely stuck and I had to take the drain apart to get it out. They ARE REUSABLE also.,0
Tools_and_Home_Improvement_5,5,OR,"These are perfect for the firing range! Very effective for ear protection. As far as how they fit, I was worried because I have a big head and thought there was a possibility of them being uncomfortable. They fit very snug, but not painful.",0
Tools_and_Home_Improvement_5,5,OR,"I have been purchasing several of these units for local customers who are retrofitting the PAR30 can lights. It is easy to install and works great with dimmer. The price is a plus too, since most kits a Home Depot or Lowe's are about $10-$20 more.",0
Tools_and_Home_Improvement_5,4,OR,"I bought this to replace my 500w Halogen floodlight. This defiantly did the trick.  This 30w is just enough light for what I needed, but it wasn't so overly bright that it disturbed our neighbors.  This will not be my last LED flood light.",0
Tools_and_Home_Improvement_5,2,OR,"not such a strong light, I have purchased a type like this before and the other light was bigger and brighter and has been outside in use for more than 7 months.
this light is small, cheap to the touch , lets see how long it last?",0
Tools_and_Home_Improvement_5,5,OR,"I do not understand all of the negative reviews for this item. I have had good experiences with my use for the worksite radio/charger. I get a good strong radio signal, the sound quality is excellent, clock and presets save, and its great with the Iphone.",0
Tools_and_Home_Improvement_5,5,OR,My husband was so excited when we got this in.  He tried it out on all of our kitchen knives and he says they work very well.  It's a bit time consuming to sharpen but the stone works better than our previous sharping utensil.,0
Tools_and_Home_Improvement_5,2,OR,"2 of these bulbs died within a few weeks in this 8pack so it pretty much was a waste of a deal for me. Also, these bulbs were a little too 'white' in terms of their brightness. I think I'll pass on these things next time.",0
Tools_and_Home_Improvement_5,5,OR,"I was not 100% sure that these would fit my 25 year old 14 inch ASMAC bandsaw, which I think was made in Taiwan.  Well, the part hasn't changed at all in 25 years, and it's a perfect match.  Very happy with this buy.",0
Tools_and_Home_Improvement_5,2,OR,"1 of the 3 lights motion detectors only works when you are a few inches away from it.  And one of them is only as bright as a nightlight with new batteries installed.  So 2 of the 3 are defective, that's 2/3 of them.",0
Tools_and_Home_Improvement_5,5,OR,I do a lot of woodworking and many operations require eye protection.  I wear glasses and this item works very well with them.  It is fairly comfortable and you can swing the face plate up and out of the way when you need to.,0
Tools_and_Home_Improvement_5,5,OR,"Works well for me. I plugged it in on the 2nd floor of a 4,000 square foot house that I own and it's great. It also lights up when the bell rings. Good value if you don't want to be bothered installing a whole new doorbell.",0
Tools_and_Home_Improvement_5,5,OR,Appear to be of good quality.  They are going to be exposed to winter weather so we will see how well they hold up after winter in the northeast.  For now Ill givr it 5 stars but will update if they don't hold up.,0
Tools_and_Home_Improvement_5,1,OR,"These are cheap. I'm not talking price wise, I mean cheaply made. The silver has started to flake off and I've bent one of the brass punches already. I'm not happy with them. At least they were Price cheap too. You get what you pay for.",0
Tools_and_Home_Improvement_5,4,OR,"This a decent bag. It's the right size for the tools I have. The shoulder strap was what made this the winner over similar bags. The only thing I don't like is that it does not have internal pockets. Otherwise, I am satisfied with this purchase!",0
Tools_and_Home_Improvement_5,3,CG,"Big and strong, but no more bulky, wide-angle lenses. These work well and look great. Great for emergencies or for removing small pieces of plastic from a table. I have used this bulb in the past.",1
Tools_and_Home_Improvement_5,1,CG,"POS. Just like all the other ones I bought, these are a nice light for the money.Great product. Great price. I am using it in the shop to cover a lot of metal.I had this on hand for a",1
Tools_and_Home_Improvement_5,5,CG,Much heftier than I thought it would be.  Not sure how long this will last but it is a very sturdy tool.  The tool is designed to be used in a very large spaces.  I would not recommend this,1
Tools_and_Home_Improvement_5,4,CG,"Work well. I have two. WARNING: NO TURN FOR LIGHT

If you have been following the instructions, you know the first thing you should know is that the first light is NOT the strobe.",1
Tools_and_Home_Improvement_5,4,CG,"Only complaint is that the plastic has a tendency to peel off after a few weeks. I'm not sure why.  The plastic itself is very soft, and the cover is very large.  The plastic covers are not waterproof, so",1
Tools_and_Home_Improvement_5,5,CG,"Decent level for laying posts. I have an old saw that came with my drill, and the lever is so small that it's not easy to get around. I was very pleased with it.",1
Tools_and_Home_Improvement_5,3,CG,Placed a couple strategically around the house and the tools. I also used this for the hinge and the other two screws. The hinge is solid and works well. The only problem I had was that the blades were not in good shape,1
Tools_and_Home_Improvement_5,4,CG,I have 8 Coast Flashlights.  I have bought 10 of them.  These have the same one.  The only thing is the flashlights have the light out of the way.  The flashlight is a little smaller than the,1
Tools_and_Home_Improvement_5,5,CG,"Easily paired with my SmartThings hub. The only problem is that it's only a couple of hours. I had to replace the bulb with the new one, so it's not that big a deal.",1
Tools_and_Home_Improvement_5,5,CG,"So easy to put on and off, and the instructions are pretty easy to follow. The other two I had to replace, both with the same instruction, were great. I have used this bulb in the past.",1
Tools_and_Home_Improvement_5,5,CG,"I love this sink. In fact, I bought one for my son. He loves the way he likes it. I had to replace a sink that was running out of water. I used this sink to replace one of those sinks I",1
Tools_and_Home_Improvement_5,5,CG,Great little light!  Packaged well.  Comes with a small screwdriver for the screwdriver and a small pair of earplugs for the earplugs.  I was very impressed with the light and it is very bright,1
Tools_and_Home_Improvement_5,5,CG,"I have a few different brands of saw blades and these are all very well made. They are a great value. I am using this saw blade to cut pine, 4x4, and plywood.",1
Tools_and_Home_Improvement_5,5,CG,"Great product. Non-skid on each end. The only problem is that it comes with a small screw driver.

I had to replace the tool with another one because the first one broke and the second one had no way",1
Tools_and_Home_Improvement_5,5,OR,These are the real deal!  Ive ordered the cheaper ones and even though they say they come with screws they dont. These do and they are much more sturdy. I will buy these from now on and save a trip to the hardware store for screws,0
Tools_and_Home_Improvement_5,5,OR,They're hex wrenches.  Good length for torque. Ball end for those bolts that you need to get a little angle on.  Lots of sizes.  I got these and the matching metric set and tossed all the odd one-off's I had in my tool bag.,0
Tools_and_Home_Improvement_5,1,OR,1 1/2 years equals one star. I'm starting to wonder if anything is built to last anymore. Another cracked seat as others have posted. I suppose left handed folks will have their crack on the opposite side. The bold look of Kohler. Are you listening yet Kohler!,0
Tools_and_Home_Improvement_5,4,OR,Works.  I wish I could have left my braided line in place.. it had a safety shutoff.. just in case the line broke or something and I was not around.  This one.. you have to be there to shut it off.  But it works.,0
Tools_and_Home_Improvement_5,5,OR,It is a pretty simple device. For me the nice feature was the built in igniter. It is very reliable and easy to operate.  It keeps your hands away from the flame when you light it. Very handy for those that don't use torches a lot.,0
Tools_and_Home_Improvement_5,5,OR,"This little thing is so much better than any multitool pliers I've ever used.  I stopped carrying a multitool because they are usually just a collection of inferior tools.  These small pliers pack a punch.  Built tough, and I use them all the time.",0
Tools_and_Home_Improvement_5,5,OR,"I can't count of the number of times I've been able to squeeze into a tight spot with this ratchet.  It has a nice sturdy construction and the thick ""grippy"" handle lets you spin it even when the handle is at nearly a 90 degree angle.",0
Tools_and_Home_Improvement_5,5,OR,"For the money its an excellent value. Its for light duty home use. As long as your not trying to grind 1 inch rebar to a point , you should be OK. I use it for sharpening drill bits and chisels.",0
Tools_and_Home_Improvement_5,5,OR,I bought two of these for our home and love them.  They work extremely well with our Home Security system which allows us to control them through the same APP.  It makes it nice to have a smart home and control the temperature from anywhere.,0
Tools_and_Home_Improvement_5,2,OR,I bought these with the intention of using them in my Dremel tool (not actually a Dremel but a craftsman type Dremel). But they won't work in it because the shaft is too small and the collet won't tighten up enough to secure the shaft to it.,0
Tools_and_Home_Improvement_5,1,OR,"Waste of money.  The batteries only last for max 20 hours (if at all).  What is the point?  Batteries are almost more expensive than the string lights.  I have never ever given a 1-star rating, there is always a first... and appropriately so.",0
Tools_and_Home_Improvement_5,5,OR,"Lights arrived promptly and were exactly what I wanted.  The quality appears to be top notch with a heavy duty materials used.  Lights are nice a bright, but not too bright to drive your neighbors crazy.  So far so good.  Time will tell.",0
Tools_and_Home_Improvement_5,5,OR,"This thing is great. Got it to capture my young daughter's attention and hopefully get her interested in science early. It's really lightweight and feels cheap in hand, but for the price you can't do better. Oh and my daughter loves playing with this thing.",0
Tools_and_Home_Improvement_5,1,OR,"This cartridge is a piece of junk. The plastic stop on the stem keeps breaking. Other people have the same problem. (eg read the reviews on the Home Depot webpage.)  You can't even get the plastic stop itself, you have to buy the whole cartridge. Ridiculous.",0
Tools_and_Home_Improvement_5,5,CG,"Works awesome. Gives our dogs a real, happy look.works great.Nice little light. Works great.  Great price.Works great.  The light itself is a great light.  I have had it for a few months",1
Tools_and_Home_Improvement_5,4,CG,This product has a flow control button and an LED bulb.  The light output is bright and the light output is very dim.  There is no light output indicator on the light switch so it is difficult to know when the light is on,1
Tools_and_Home_Improvement_5,5,CG,although  the  sheath is a little too long.  The  sheath is a bit too small and too heavy for the most typical  bathroom  situation.  The  sheath is a little hard to get on your head,1
Tools_and_Home_Improvement_5,5,CG,"Love 'em so much, bought some more and they look great.

The only reason I ordered this is because I had a bad run.  The light itself is a great light and does not require a lot of power. ",1
Tools_and_Home_Improvement_5,5,CG,"Saw this very set at a local hardware store and it was a nice piece of equipment.  The other two I had were the Schlage and the Porter Cable, so it was a nice set.  It is a good value,",1
Tools_and_Home_Improvement_5,5,CG,"Packed with plenty of power and an easy to use interface.

The only reason I gave it 4 stars is that the plastic parts are too small to fit into the box.  The plastic part is hard to get into the box",1
Tools_and_Home_Improvement_5,5,CG,I really like these lights. They have the wide beam and the smoothness of a yellow light. They do not have the dimmer feature. The light is very bright. The light is very bright. I have not had any problems with,1
Tools_and_Home_Improvement_5,5,CG,"As effective as the extremely low voltage AC cell, it is also very flexible, providing a powerful and flexible surface.  The plastic parts are also designed to be easily repaired, and it is easy to remove and re-attach the batteries.",1
Tools_and_Home_Improvement_5,3,CG,"Not bad, but this Daylight Light has the quality and power of a standard fluorescent light. The other two bulbs are dimmable, which is nice, but not so great as to be worth the extra $.",1
Tools_and_Home_Improvement_5,5,CG,"I used this to spray some of the paint on a wall.  It did the job just fine.  I had to replace a couple of the tiles with white paint to get it to work.  It's not a huge deal,",1
Tools_and_Home_Improvement_5,1,CG,"Mine lasted 3 weeks, then it broke and the light bulb was useless.

The only way to get a bulb that lasts 3 weeks is to get the light bulb to take 2 weeks to go off.  It takes a long time",1
Tools_and_Home_Improvement_5,2,CG,"Not as ""sticky"" as I had expected, but it is good enough.Nice little light.  Works as advertised.  The plastic parts are solid and the light is pretty sturdy.  The only thing I wish it had been",1
Tools_and_Home_Improvement_5,5,CG,I purchased this for my son to use as a Christmas tree.  He loves it!  It is so small that it is a must have for the kids to use it in his family room.  It is a good value for the,1
Tools_and_Home_Improvement_5,4,OR,This is just what I need for my application. I would have given it 5 stars but it is not stainless steel. It is galvanized steel. Seller should give the right description in the right up. This is misrepresenting the product. I was expecting stainless not galvanized steel.,0
Tools_and_Home_Improvement_5,5,OR,"Update: 3/15/2017
They worked so good I ordered another set. Battery life is fantastic !

I was not expecting much from these lights and bought because they looked neat.
Was pleasantly surprised with both the operation and how well they work. Put them in outside garden and they work great !",0
Tools_and_Home_Improvement_5,5,OR,"Got them yesterday, Hung them this morning and set them for motion detection and when the sun went down they worked perfectly. Nice dim light on all the time and bright light when motion is detected.  Simple install and great product. If they last I'll be thrilled!",0
Tools_and_Home_Improvement_5,3,OR,Sometimes a little difficult to get the right bite.  A little uncomfortable after a couple uses.  But you rarely have to use one of these.  And a lot of fittings come with this already.  So now I have a small jar full of them.,0
Tools_and_Home_Improvement_5,4,OR,"Ugh... Check the hole of your door first.  Turned into a project, otherwise simple install (after you get done customizing a jig to cut bigger hole into door).  Pretty cool not to have to use a key though.  A little bulky though, especially on inside.",0
Tools_and_Home_Improvement_5,2,OR,Color rendering of this lamp is sub par. The color temperature seems cooler than the indicated 3000K as well. Overall a harsh light that does not work well in a residential setting. Consider it for a utility space perhaps? Quickly returned and replaced by a superior Philips lamp.,0
Tools_and_Home_Improvement_5,4,OR,"Installation was easy. The faucet looks great. The only issue I have is that even on stream, these is still a small amount of spray around the main stream. For instance, when I pull it out and fill my coffee maker, there is spray around the fill hole...",0
Tools_and_Home_Improvement_5,5,OR,"Powerful and tiny and portable and a great price.  Please be sure, however, that you attach the sanding pad to the bottom...for some reason the hook-and-loop pad on the bottom of this device doesn't stand up so well when there's no sanding paper attached.  Go figure..",0
Tools_and_Home_Improvement_5,5,OR,I was a little skeptical when I first purchased this. I bought it to enhance an indoor area by our front door. It gives a wonderful light and is very fun to look at. I only use it during the summer and will buy another one next year.,0
